ID,Compiler,Article_title,Language,Authors,Institution,Year,Journal,Study_objective,Sampling_date,Country,State,States,Locality,Coordinates,Standardized_coordinates,Protected_area_name,Protected area (another),Methodology,Main_methods,Method_record_interaction,Is_the_article_focused_on_interactions?,Comments,Mammalian_order,Mammalian_family,Mammalian_Species,Red_list_category,Body_size,Interaction,Type_predation,Another_species_group_interacting,Phylum,Class,Order,Family,Genus,Species_name_updated
152,ACS,Habitat and forage selection by the american beaver (Castor canadensis) on a regulated river in the chihuahuan desert,English,"Isidro A. Barela, Jennifer K. Frey","Department of Fish, Wildlife, and Conservation Ecology, New Mexico State University",2016,The Southwestern Naturalist,"To examine habitat selection and foraging habits of beavers along the Rio Grande in southern New Mexico. In addition, we made observations about the use of den sites, food caches, and other aspects of their natural history.",2014-2015,United States,New Mexico,,on the Rio Grande below Caballo Dam in Sierra and  Dona Ana counties,ND,"32.469, -106.742",ND,,Observational,Take various habitat measures,Collection of plants cut down by beavers,NO,There is a map with the locations,Rodentia,Castoridae,Castor canadensis,Least Concern,"18,124",Herbivory,,Baccharis salicifolia,Angiosperms,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis salicifolia
152,ACS,Habitat and forage selection by the american beaver (Castor canadensis) on a regulated river in the chihuahuan desert,English,"Isidro A. Barela, Jennifer K. Frey","Department of Fish, Wildlife, and Conservation Ecology, New Mexico State University",2016,The Southwestern Naturalist,"To examine habitat selection and foraging habits of beavers along the Rio Grande in southern New Mexico. In addition, we made observations about the use of den sites, food caches, and other aspects of their natural history.",2014-2015,United States,New Mexico,,on the Rio Grande below Caballo Dam in Sierra and  Dona Ana counties,ND,"32.469, -106.742",ND,,Observational,Take various habitat measures,Collection of plants cut down by beavers,NO,There is a map with the locations,Rodentia,Castoridae,Castor canadensis,Least Concern,"18,124",Herbivory,,Elaeagnus angustifolia,Angiosperms,Magnoliopsida,Rosales,Elaeagnaceae,Elaeagnus,Elaeagnus angustifolia
152,ACS,Habitat and forage selection by the american beaver (Castor canadensis) on a regulated river in the chihuahuan desert,English,"Isidro A. Barela, Jennifer K. Frey","Department of Fish, Wildlife, and Conservation Ecology, New Mexico State University",2016,The Southwestern Naturalist,"To examine habitat selection and foraging habits of beavers along the Rio Grande in southern New Mexico. In addition, we made observations about the use of den sites, food caches, and other aspects of their natural history.",2014-2015,United States,New Mexico,,on the Rio Grande below Caballo Dam in Sierra and  Dona Ana counties,ND,"32.469, -106.742",ND,,Observational,Take various habitat measures,Collection of plants cut down by beavers,NO,There is a map with the locations,Rodentia,Castoridae,Castor canadensis,Least Concern,"18,124",Herbivory,,Populus deltoides,Angiosperms,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus deltoides
152,ACS,Habitat and forage selection by the american beaver (Castor canadensis) on a regulated river in the chihuahuan desert,English,"Isidro A. Barela, Jennifer K. Frey","Department of Fish, Wildlife, and Conservation Ecology, New Mexico State University",2016,The Southwestern Naturalist,"To examine habitat selection and foraging habits of beavers along the Rio Grande in southern New Mexico. In addition, we made observations about the use of den sites, food caches, and other aspects of their natural history.",2014-2015,United States,New Mexico,,on the Rio Grande below Caballo Dam in Sierra and  Dona Ana counties,ND,"32.469, -106.742",ND,,Observational,Take various habitat measures,Collection of plants cut down by beavers,NO,There is a map with the locations,Rodentia,Castoridae,Castor canadensis,Least Concern,"18,124",Herbivory,,Prosopis pubescens,Angiosperms,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis pubescens
152,ACS,Habitat and forage selection by the american beaver (Castor canadensis) on a regulated river in the chihuahuan desert,English,"Isidro A. Barela, Jennifer K. Frey","Department of Fish, Wildlife, and Conservation Ecology, New Mexico State University",2016,The Southwestern Naturalist,"To examine habitat selection and foraging habits of beavers along the Rio Grande in southern New Mexico. In addition, we made observations about the use of den sites, food caches, and other aspects of their natural history.",2014-2015,United States,New Mexico,,on the Rio Grande below Caballo Dam in Sierra and  Dona Ana counties,ND,"32.469, -106.742",ND,,Observational,Take various habitat measures,Collection of plants cut down by beavers,NO,There is a map with the locations,Rodentia,Castoridae,Castor canadensis,Least Concern,"18,124",Herbivory,,Salix exigua,Angiosperms,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix exigua
152,ACS,Habitat and forage selection by the american beaver (Castor canadensis) on a regulated river in the chihuahuan desert,English,"Isidro A. Barela, Jennifer K. Frey","Department of Fish, Wildlife, and Conservation Ecology, New Mexico State University",2016,The Southwestern Naturalist,"To examine habitat selection and foraging habits of beavers along the Rio Grande in southern New Mexico. In addition, we made observations about the use of den sites, food caches, and other aspects of their natural history.",2014-2015,United States,New Mexico,,on the Rio Grande below Caballo Dam in Sierra and  Dona Ana counties,ND,"32.469, -106.742",ND,,Observational,Take various habitat measures,Collection of plants cut down by beavers,NO,There is a map with the locations,Rodentia,Castoridae,Castor canadensis,Least Concern,"18,124",Herbivory,,Typha latifolia,Angiosperms,Liliopsida,Poales,Typhaceae,Typha,Typha latifolia
152,ACS,Habitat and forage selection by the american beaver (Castor canadensis) on a regulated river in the chihuahuan desert,English,"Isidro A. Barela, Jennifer K. Frey","Department of Fish, Wildlife, and Conservation Ecology, New Mexico State University",2016,The Southwestern Naturalist,"to examine habitat selection and foraging habits of beavers along the Rio Grande in southern New Mexico. In addition, we made observations about the use of den sites, food caches, and other aspects of their natural history.",2014-2015,United States,New Mexico,,on the Rio Grande below Caballo Dam in Sierra and  Dona Ana counties,ND,"32.469, -106.742",ND,,Observational,Take various habitat measures,Collection of plants cut down by beavers,NO,There is a map with the locations,Rodentia,Castoridae,Castor canadensis,Least Concern,"18,124",Herbivory,,Tamarix spp.,Angiosperms,Magnoliopsida,Caryophyllales,Tamaricaceae,Tamarix,
154,ACS,Habitat Associations and Co-occurrence of Chihuahuan Desert Hares (Lepus californicus and L. callotis),English,Martha J. Desmond,"Department of Fishery and Wildlife Sciences, New Mexico State University",2004,The American Midland Naturalist,To understand ecological requirements for day-use areas for both species,January-April 1998-1999,Mexico,Chihuahua,,"5 regions throughout central and northwestern Chihuahua, Mexico: Oscar Soto Maynes, Santa Clara, Buenaventura, Janos and the experimental station La Campana, 80 km north of Chihuahua City.",ND,"32.469, -106.742",ND,,Observational,Direct observation,Direct observation,Yes,,Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Competition,,Lepus callotis,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus callotis
156,ACS,Habitat Selection by the Endangered New Mexico Meadow Jumping Mouse on an Irrigated Floodplain,English,"Greg D. Wright, Jennifer K. Frey","New Mexico State University, Department of Fish, Wildlife and Conservation Ecology",2015,Journal of Fish and Wildlife Management,Determine the population status of the species at that locality. Determine the habitat selection of the mouse at three scales and report aspects of its natural history.,May 2009-May 2011,United States,New Mexico,,"Bosque del Apache National Wildlife Refuge, Socorro County",ND,"33.787, -106.820",Bosque del Apache:New Mexico,,Observational,"Radiotelemetry, trapping",Radiotelemetry,NO,The mammal species was not listed.,Rodentia,Dipodidae,Zapus hudsonius,Least Concern,"0,018",Predation,is predated by,Bubo virginianus,Chordata,Birds,Strigiformes,Strigidae,Bubo,Bubo virginianus
156,ACS,Habitat Selection by the Endangered New Mexico Meadow Jumping Mouse on an Irrigated Floodplain,English,"Greg D. Wright, Jennifer K. Frey","New Mexico State University, Department of Fish, Wildlife and Conservation Ecology",2015,Journal of Fish and Wildlife Management,Determine the population status of the species at that locality. Determine the habitat selection of the mouse at three scales and report aspects of its natural history.,May 2009-May 2011,United States,New Mexico,,"Bosque del Apache National Wildlife Refuge, Socorro County",ND,"33.787, -106.820",Bosque del Apache:New Mexico,,Observational,"Radiotelemetry, trapping",Radiotelemetry,NO,The mammal species was not listed.,Rodentia,Dipodidae,Zapus hudsonius,Least Concern,"0,018",Predation,is predated by,Lampropeltis splendida,Chordata,Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis splendida
473,FA,HELMINTHS OF BLACK-TAILED JACK RABBITS IN NEW MEXICO,English,"Samson, Kay S",Wildlife Disease Association,1968,Bulletin of the Wildlife Disease Association,Identify the endoparasites of the hare Lepus californicus,ND,United States,New Mexico,,Lincoln and Chaves counties,ND,"32.629, -105.644",ND,,Observational,Lagomorph capture,Parasites identification by morphology,Yes,The first nematode is common to cattle as well.,Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Parasitism,,Dermacentor parumapertus,Arthropoda,Arachnida,Ixodida,Ixodidae,Dermacentor,Dermacentor parumapertus
473,FA,HELMINTHS OF BLACK-TAILED JACK RABBITS IN NEW MEXICO,English,"Samson, Kay S",Wildlife Disease Association,1968,Bulletin of the Wildlife Disease Association,Identify the endoparasites of the hare Lepus californicus,ND,United States,New Mexico,,Lincoln and Chaves counties,ND,"32.629, -105.644",ND,,Observational,Lagomorph capture,Parasites identification by morphology,Yes,The first nematode is common to cattle as well.,Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Parasitism,,Dermatoxys veligera,Nematoda,Chromadorea,Rhabditida,Heteroxynematidae,Dermatoxys,Dermatoxys veligera
473,FA,HELMINTHS OF BLACK-TAILED JACK RABBITS IN NEW MEXICO,English,"Samson, Kay S",Wildlife Disease Association,1968,Bulletin of the Wildlife Disease Association,Identify the endoparasites of the hare Lepus californicus,ND,United States,New Mexico,,Lincoln and Chaves counties,ND,"32.629, -105.644",ND,,Observational,Lagomorph capture,Parasites identification by morphology,Yes,The first nematode is common to cattle as well.,Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Parasitism,,Micipsella brevicauda,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Micipsella,Micipsella brevicauda
473,FA,HELMINTHS OF BLACK-TAILED JACK RABBITS IN NEW MEXICO,English,"Samson, Kay S",Wildlife Disease Association,1968,Bulletin of the Wildlife Disease Association,Identify the endoparasites of the hare Lepus californicus,ND,United States,New Mexico,,Lincoln and Chaves counties,ND,"32.629, -105.644",ND,,Observational,Lagomorph capture,Parasites identification by morphology,Yes,The first nematode is common to cattle as well.,Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Parasitism,,Mosgovoyia pectinata,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Mosgovoyia,Mosgovoyia pectinata
473,FA,HELMINTHS OF BLACK-TAILED JACK RABBITS IN NEW MEXICO,English,"Samson, Kay S",Wildlife Disease Association,1968,Bulletin of the Wildlife Disease Association,Identify the endoparasites of the hare Lepus californicus,ND,United States,New Mexico,,Lincoln and Chaves counties,ND,"32.629, -105.644",ND,,Observational,Lagomorph capture,Parasites identification by morphology,Yes,The first nematode is common to cattle as well.,Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Parasitism,,Nematodirus neomexicanus,Nematoda,Chromadorea,Rhabditida,Molineidae,Nematodirus,Nematodirus neomexicanus
473,FA,HELMINTHS OF BLACK-TAILED JACK RABBITS IN NEW MEXICO,English,"Samson, Kay S",Wildlife Disease Association,1968,Bulletin of the Wildlife Disease Association,Identify the endoparasites of the hare Lepus californicus,ND,United States,New Mexico,,Lincoln and Chaves counties,ND,"32.629, -105.644",ND,,Observational,Lagomorph capture,Parasites identification by morphology,Yes,The first nematode is common to cattle as well.,Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Parasitism,,Passalurus nonanulatus,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Passalurus,Passalurus nonanulatus
473,FA,HELMINTHS OF BLACK-TAILED JACK RABBITS IN NEW MEXICO,English,"Samson, Kay S",Wildlife Disease Association,1968,Bulletin of the Wildlife Disease Association,Identify the endoparasites of the hare Lepus californicus,ND,United States,New Mexico,,Lincoln and Chaves counties,ND,"32.629, -105.644",ND,,Observational,Lagomorph capture,Parasites identification by morphology,Yes,The first nematode is common to cattle as well.,Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Parasitism,,Raillietina retractilis,Platyhelminthes,Cestoda,Cyclophyllidea,Davaineidae,Raillietina,Raillietina retractilis
473,FA,HELMINTHS OF BLACK-TAILED JACK RABBITS IN NEW MEXICO,English,"Samson, Kay S",Wildlife Disease Association,1968,Bulletin of the Wildlife Disease Association,Identify the endoparasites of the hare Lepus californicus,ND,United States,New Mexico,,Lincoln and Chaves counties,ND,"32.629, -105.644",ND,,Observational,Lagomorph capture,Parasites identification by morphology,Yes,The first nematode is common to cattle as well.,Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Parasitism,,Trichostrongylus colubriformis,Nematoda,Chromadorea,Strongylida,Trichostrongylidae,Trichostrongylus,Trichostrongylus colubriformis
